tenant_id,segment,tenure_months,total_billed,avg_rent,unpaid_ratio,invoices,ltv_paid
8b018cc7-2387-99c8-5b29-d1ab1f7b635e,0,9,135146.0,13400.0,0.2222222222222222,9,110453.0
8b05e4ed-5b76-3815-5b67-78cbca3872f3,0,25,139222.0,9812.461538461539,0.15384615384615385,13,120754.0
8b48a426-b184-0a10-fdf3-c35622244b85,0,3,29150.0,8646.666666666666,0.0,3,29150.0
8b48adf3-c14a-fa6d-9785-b4bcb35f8fbb,0,13,204701.0,14140.23076923077,0.23076923076923078,13,153410.0
8b67f24e-8b2b-e5cf-aef4-9b084467aa37,0,11,147141.0,10740.0,0.08333333333333333,12,130865.0
8c10b5c6-4a40-f455-7732-69c9209c6107,0,6,91326.0,13142.333333333334,0.0,6,91326.0
8c6ffefc-6638-42ec-34e7-e8b0ac32b65e,0,11,161524.0,13186.363636363636,0.0,11,161524.0
8ca132f3-2df9-2565-e1a8-6e912fb635ba,1,14,200211.0,12785.714285714286,0.0,14,200211.0
8dc5530c-7db8-64af-b5d6-a3bc13615053,0,3,32774.0,8879.0,0.0,3,32774.0
8de23288-6ae9-0d8f-afad-302f3b66836e,0,3,34153.0,9821.666666666666,0.0,3,34153.0
8e125a87-1a3e-4b52-855b-635c06bafd87,0,3,41712.0,9000.0,1.0,4,0.0
8e39a9bd-3317-b2a6-22a6-16fa4cab9632,0,20,133876.0,15135.0,0.375,8,69130.0
8e5b1df4-6f06-639e-94b5-76610be144d1,0,2,18658.0,7774.0,0.0,2,18658.0
8e602e78-e72e-0b60-56a0-315fcf3a46ea,0,3,36059.0,10537.666666666666,0.0,3,36059.0
8f56f478-33ca-5786-0bcf-7c6240deb975,0,1,14850.0,12600.0,0.0,1,14850.0
8fd367e7-7404-4ef6-530b-a40219a48f1e,1,28,187866.0,11558.5,0.2857142857142857,14,134988.0
9144ef75-92d7-5536-2219-5449d9012112,0,5,73747.0,13325.8,0.0,5,73747.0
91790eb8-6491-6d23-ef11-754f8866657b,0,4,48524.0,10181.5,0.0,4,48524.0
918397ce-ad06-ebae-8990-f1b6d2224b4f,0,1,2250.0,0.0,0.0,1,2250.0
91a75af3-82d0-8cf8-3aab-ecbb3f6d94e5,0,2,48552.0,22500.0,0.0,2,48552.0
91d118b1-a54f-8461-fb1a-d9503d316725,0,14,98473.0,10769.5,0.125,8,81223.0
91f3e470-906b-8c51-276b-0edca0862f6e,0,5,52915.0,7207.0,0.5,6,44260.0
929ba837-271f-6434-c5bd-b4d03678ebf5,0,1,21250.0,19000.0,0.0,1,21250.0
92a15096-be1f-4189-9ea8-c333765d732a,0,3,36764.0,9665.666666666666,0.0,3,36764.0
92e5d758-7672-74d5-68d0-ccb89bd3c488,0,6,79358.0,11841.5,0.0,6,79358.0
938b7931-4bde-a083-d158-635a65e6da73,0,3,50478.0,15000.0,0.0,3,50478.0
93eb3d6a-d35b-ef1f-83b8-7430b6ad1674,1,28,420723.0,13955.357142857143,0.10714285714285714,28,373188.0
93ffab65-d88d-3bbd-9dba-fc0c764f42f4,0,3,42130.0,12236.666666666666,0.3333333333333333,3,25380.0
948e127e-1397-c348-126f-f92cf3d5f5ee,0,10,86151.0,12250.0,0.16666666666666666,6,71301.0
94927866-7ca0-4311-b799-972822792cb8,0,3,38428.0,10833.333333333334,0.6666666666666666,3,8000.0
94a44555-23ae-3135-5416-01dc72f3397c,0,3,48734.0,15000.0,0.0,3,48734.0
94b99812-1e90-d6ec-a150-8d329faa5731,0,7,99919.0,12471.0,0.0,7,99919.0
94d8e91a-a993-a7d2-cb96-181848f91c40,0,3,50238.0,14299.333333333334,0.0,3,50238.0
950dd22f-78fa-d205-48b3-fe5a5cc7438e,1,40,623967.0,14650.0,0.075,40,573768.0
9541a16d-d020-eb78-80f1-a4a2d4b7775f,0,7,174293.0,23972.285714285714,0.42857142857142855,7,93695.0
955a31f0-4ce6-e583-d7a5-2f685446c8d4,0,2,15984.0,6503.0,0.0,2,15984.0
9642c1f8-d11f-f110-37b7-9bbe04c84bad,0,1,2250.0,0.0,1.0,1,0.0
9653a402-ff75-bbdf-8cc6-1cb0ca01f233,1,22,332030.0,13667.136363636364,0.13636363636363635,22,282188.0
96eb765e-8626-caf6-aa02-fa3862c1f129,0,12,160603.0,11925.0,0.0,12,160603.0
9714e9c1-0eab-8c23-1dd7-2071a458be87,0,7,132543.0,12969.666666666666,0.1111111111111111,9,117883.0
9721fe81-75b8-a314-4319-a323cdd3423b,0,3,39548.0,8050.75,0.25,4,31946.0
97df6798-c997-e797-69e0-f9b4b90aa285,0,11,152419.0,13259.09090909091,0.0,11,152419.0
981819eb-5033-3aee-aa78-24c51405ba91,0,6,76155.0,10696.666666666666,0.0,6,76155.0
98237e16-b1dc-abe4-877b-80dda2679276,0,7,94071.0,11490.714285714286,0.0,7,94071.0
982397b8-b96b-4d87-eb8b-62916e148d45,0,9,143699.0,13050.0,0.2,10,124399.0
9831799d-558f-14e4-56d9-203d49083c38,0,5,64365.0,11662.0,0.0,5,64365.0
9842fbe1-4d57-13e7-6abf-aed2f18d4ca0,1,25,356216.0,12612.0,0.0,25,356216.0
98729b16-2b98-4a56-2857-48ff0b95b8b5,0,3,30932.0,8388.666666666666,0.0,3,30932.0
99cb0e3f-ce68-22de-40e4-438506e6b0c3,0,4,54472.0,11190.75,0.0,4,54472.0
9a65c3bf-a5bf-0de8-f36a-be067b91662a,0,4,67900.0,15241.75,0.0,4,67900.0
9a94c98b-55ed-adb4-87bf-7c9eaa99a84d,0,7,99474.0,10861.875,0.25,8,76538.0
9a9f0bbf-13e2-827f-16d1-fa0b3e63adef,0,5,63764.0,10322.6,0.0,5,63764.0
9aab8e6f-97e4-131f-c6cd-a91d11668656,1,19,396397.0,18825.157894736843,0.0,19,396397.0
9ac3331a-6738-8047-e8ca-91f09cac5444,0,2,30993.0,13600.0,0.0,2,30993.0
9ae383b9-ccda-bfb6-bef4-a764b043b8c9,0,7,104002.0,12862.857142857143,0.0,7,104002.0
9b39042f-8f31-8005-22b0-e41d8d856b61,0,1,2250.0,0.0,1.0,1,0.0
9b3925f8-4a9e-4735-7dbc-bf5a8dfff4d6,0,8,146960.0,17381.0,0.0,8,146960.0
9c76ccfc-5bd2-ff5f-f0b0-f35c349fd159,0,3,57065.0,17806.0,0.0,3,57065.0
9c88cc60-ea13-4dd1-9930-ca14ff0c6aa0,0,3,37363.0,10446.666666666666,0.6666666666666666,3,13565.0
9c916618-64b4-6c3e-0d5b-d33a42a6b966,1,15,213222.0,12338.666666666666,0.0,15,213222.0
9cb00f2a-555b-1a9a-dad9-b812feb2d454,0,6,76896.0,11163.666666666666,0.0,6,76896.0
9d222235-3774-2080-1ce8-b145e39f24cc,0,5,73747.0,13325.8,0.0,5,73747.0
9defe9e8-4059-ba6b-5abd-0d1304e73008,0,10,153999.0,11642.416666666666,0.16666666666666666,12,141170.0
9e188cc2-9f75-4d15-8fa3-9348236cae71,0,3,49111.0,14500.0,0.6666666666666666,3,14500.0
9e64e0fa-e34a-1c76-8e4a-1452643fab9a,1,15,224903.0,12537.066666666668,0.0,15,224903.0
9eb73523-a830-4796-9317-1a3f4e9e7254,0,1,14500.0,14500.0,0.0,1,14500.0
9f04d505-4407-bee3-3bb2-35e98846f5c0,0,5,63540.0,11590.6,0.0,5,63540.0
9f698289-30a8-e65b-7e90-9bae79935e70,0,1,16750.0,14500.0,0.0,1,16750.0
9f900469-9386-2160-8119-f92d41750c33,0,4,95933.0,22000.0,0.0,4,95933.0
9fb85705-b4f4-4da4-29f3-baa1722dc8e3,0,2,40468.0,18366.5,0.0,2,40468.0
a0a90727-0e65-186e-98c0-ce95599a6c6b,0,6,82646.0,12244.333333333334,0.0,6,82646.0
a1efb56f-59ef-8946-81e6-ff90741001d3,0,9,130013.0,12500.0,0.3333333333333333,9,87074.0
a21826f9-a253-e7a0-bffc-493527c0c27c,0,10,94737.0,13600.0,0.16666666666666666,6,78887.0
a267e3ee-ef69-4d54-8414-357c81b2eb3c,0,3,36500.0,7810.5,0.75,4,3742.0
a38721f4-003a-7262-22a7-44e0f2c0754d,1,24,330448.0,12437.5,0.0,24,330448.0
a3bd9264-4572-2548-a85d-c48e8880773b,0,7,84965.0,11297.0,0.0,7,84965.0
a444fc44-8bca-304d-6698-2eae9037323b,1,13,249054.0,17828.153846153848,0.07692307692307693,13,236645.0
a467df39-5ec5-465e-a471-e2b54be7bc71,0,3,43184.0,13500.0,1.0,3,0.0
a4709d2c-85e2-3d68-7467-1eaf879ba2c9,0,8,123113.0,14625.0,0.375,8,72578.0
a49b0cf0-1628-8e87-9dab-bcaadef590a2,0,7,90291.0,11358.42857142857,0.14285714285714285,7,80346.0
a49edc5e-14e1-73a9-9ebf-3d05c46e281b,0,1,2250.0,0.0,1.0,1,0.0
a4ad6467-4ec1-fa00-797a-7e2124bd00ab,0,3,27793.0,7955.666666666667,0.0,3,27793.0
a4ef95bf-1c7c-4c4d-0497-ae38085af6cc,0,5,99066.0,18871.0,0.6,5,36531.0
a4fda539-b878-9e2f-4784-30335f386517,0,2,16638.0,6750.0,0.5,2,11323.0
a6037691-771e-8146-3714-f9dedb8acbcc,0,5,71553.0,12942.0,0.6,5,23190.0
a61eb28c-5bcb-2c0e-6f0d-aea5a35e9f30,0,2,33410.0,14500.0,0.0,2,33410.0
a64019d6-e321-3cb8-e823-478ced6ff4c2,0,3,39265.0,11600.0,0.0,3,39265.0
a66a39a1-af53-6290-1e0b-7fc51cc20608,1,26,458747.0,14423.57142857143,0.03571428571428571,28,449099.0
a75fdceb-021a-cc46-3632-8d5369c5f2c6,1,21,287138.0,12502.7,0.0,20,287138.0
a7798da2-f8ee-1840-a1f3-f29a9e764b97,1,30,485056.0,14321.8,0.06666666666666667,30,455037.0
a7dadee2-80e3-eba0-084f-5f1847bb3aa4,0,6,147688.0,23526.833333333332,0.5,6,66396.0
a80f0ed1-4b00-bbc6-7203-370029c6bb04,0,2,28245.0,12750.0,0.0,2,28245.0
a83c1af9-decf-48ef-8576-c97d8b3ca11b,0,7,120176.0,16184.714285714286,0.0,7,120176.0
a8940edc-bbcb-7d7a-23c1-41287c12db28,0,5,85586.0,15218.6,0.0,5,85586.0
a974c0ea-b223-c4ff-2027-207ec4a462ac,1,30,542558.0,16500.8,0.0,30,542558.0
aa88d180-8c53-dbe4-70de-ecf38130d3ce,0,6,93474.0,14500.0,0.5,6,45484.0
ab4b64a7-4f08-89f7-9835-689b479f16bd,0,3,32985.0,9479.666666666666,0.0,3,32985.0
abc4e249-e040-54f4-f788-e29c570be329,0,2,30642.0,13500.0,0.0,2,30642.0
abd9f8e2-40f4-994c-f326-8ad6c939bb6a,0,4,91761.0,20859.75,0.0,4,91761.0
ac062de4-c552-a0d7-9cc1-cbfe89c2ba68,0,7,110923.0,13665.857142857143,0.0,7,110923.0
ac48f9eb-d29c-dce0-7bb2-14ddd6c76bc0,0,3,34753.0,10121.666666666666,0.0,3,34753.0
ac5ee6bc-de6f-6f5a-a196-731bff043dc7,1,17,346126.0,19088.235294117647,0.0,17,346126.0
ac851bed-41fc-0f41-cf0d-214d17cf53cd,0,6,79652.0,11285.5,0.0,6,79652.0
ad5e108b-2d8f-7295-b9d3-e331902dacbf,0,4,49485.0,10310.5,0.0,4,49485.0
ad9adfaa-1aec-67d1-114f-c61cdeb7d5ed,0,4,48964.0,10181.5,0.0,4,48964.0
ae17092b-b9b3-31a9-8d6a-555889000bbd,0,4,51085.0,10758.75,0.0,4,51085.0
ae55ee92-2de5-2688-0d4d-095d6b247552,0,5,69864.0,12900.0,0.0,5,69864.0
ae831e5f-7eb5-4d33-5db9-1d92cdf8f0b5,0,3,32995.0,9096.666666666666,0.0,3,32995.0
aea0c505-ca9a-a99f-af7c-e9e3ea95398d,0,1,2250.0,0.0,1.0,1,0.0
af0857ce-ea3c-abc6-df15-e8115d91ce57,0,1,2882.0,632.0,1.0,1,0.0
af12a12c-92bf-088b-3073-292fe4dfc478,1,15,313126.0,19332.2,0.2,15,247590.0
af16fe79-211b-993d-45cc-0c97af4a725c,0,4,71204.0,16012.0,0.0,4,71204.0
af844fa6-0ff0-03b9-9f0b-839af89c7687,0,6,71833.0,8607.42857142857,0.14285714285714285,7,66737.0
af8d560f-407a-4e9b-49e9-88f54d8671f4,0,11,164494.0,12352.083333333334,0.16666666666666666,12,131403.0
afc7dd85-8035-b725-9734-2527ae89eb52,0,3,50358.0,14500.0,0.0,3,50358.0
b0348aa8-ad9f-d0dd-94e8-c71a6627c930,1,19,284006.0,13394.736842105263,0.15789473684210525,19,238767.0
b03866a7-91d2-ce29-96d9-8eb7f5d38188,0,3,27518.0,7500.333333333333,0.0,3,27518.0
b04d5316-5ef3-474d-1b9a-63b703c6f903,0,1,2250.0,0.0,1.0,1,0.0
b0a6f0b5-9fd8-112e-2bfa-24fa8a25779b,1,16,259777.0,15376.5,0.1875,16,211461.0
b0bd49e2-15a2-6bf9-d720-02b08d119703,0,1,2250.0,0.0,1.0,1,0.0
b0d0445c-f096-76a5-fe2c-b1763bf811ae,0,5,77785.0,13600.0,0.0,5,77785.0
b0f4513c-d0e3-f732-fb01-058a0015bd98,0,10,92510.0,13296.333333333334,0.16666666666666666,6,76660.0
b111e4dd-be1d-2c79-3945-480547761b5f,1,35,494512.0,13776.633333333333,0.0,30,494512.0
b1678783-4859-d51d-472d-a0ee831b2dca,0,4,63500.0,13500.0,0.25,4,45115.0
b19dfc6c-a5d5-734c-3d3d-6389c281b3bb,1,27,454416.0,15055.555555555555,0.1111111111111111,27,401151.0
b1a4c558-761c-ebef-6d40-cddeefa29c16,0,7,83742.0,10702.142857142857,0.0,7,83742.0
b26425b9-c906-379a-5637-426b43a06a27,0,1,2250.0,0.0,1.0,1,0.0
b274d6e3-01a3-9f4e-b312-7088b787357d,0,13,177930.0,12462.846153846154,0.0,13,177930.0
b285539d-6e4c-f6f5-ee68-2dc683541067,0,7,93003.0,10356.625,0.0,8,93003.0
b2c95a31-a85f-5161-1831-d1b5844db7aa,0,4,46650.0,9795.75,0.0,4,46650.0
b2f85d5d-acf9-7c53-dc5b-0d3b67b462c5,0,5,120351.0,14258.166666666666,0.5,6,61462.0
b3002707-86e9-43d5-956d-cf108fb6a23f,0,4,50615.0,11479.25,0.75,4,2417.0
b31625ab-8292-0710-db3b-6fddb36a46a7,0,11,171846.0,14243.181818181818,0.0,11,171846.0
b31af44f-4ee2-0735-15ff-ed032255fcb8,0,1,2250.0,0.0,1.0,1,0.0
b350bfbd-5bbb-d523-c32f-5c5d2cc7e980,0,4,51676.0,10855.5,0.0,4,51676.0
b35ab73e-3dde-45c6-bbf4-e9866dddd420,0,6,84409.0,12161.166666666666,0.0,6,84409.0
b3a1f140-1cfd-8677-8554-de7aaea5a007,1,23,348600.0,13793.478260869566,0.0,23,348600.0
b486caa2-d587-60c7-5826-c8c735c85a9f,0,3,48281.01,9662.5025,0.25,4,46031.01
b4a50439-db13-dc26-d980-eb079b321460,0,11,179031.0,15453.0,0.2727272727272727,11,129649.0
b533de62-fd5f-cc73-01ad-82aaf5df2fd1,1,16,222955.0,12595.75,0.0625,16,217304.0
b6263381-5732-4544-952b-edde50fdfc28,0,3,34651.0,8855.0,0.6666666666666666,3,3484.0
b66b4f8d-d766-062b-7245-0434e16a513b,0,3,43558.0,13548.333333333334,0.3333333333333333,3,28645.0
b7b0287f-8a38-d2ed-e085-c949c20e0e63,0,3,36382.0,10837.333333333334,0.3333333333333333,3,27200.0
b85e5e22-b8bb-e217-167e-913ce5dc381e,0,5,70028.0,12535.6,0.0,5,70028.0
b865619d-9980-0806-c5b5-97fee058322e,1,24,507211.0,18655.875,0.0,24,507211.0
b86ea6a7-2dc1-fc5f-06b6-5c77b4d2cda9,0,6,88806.0,12500.0,0.0,6,88806.0
b9bd81f4-f07a-df06-c103-c4dbb5236184,0,5,49850.0,8732.0,0.0,5,49850.0
b9fa55c7-7e7e-997b-0a1f-de60452ef17e,0,9,125298.0,12574.888888888889,0.1111111111111111,9,113284.0
ba8dd5e0-ed0e-8b6a-7098-2732476feb31,1,28,420125.0,13267.857142857143,0.10714285714285714,28,372325.0
ba90613b-fe14-4fa4-d646-199878d3f058,0,4,72512.0,8896.285714285714,0.42857142857142855,7,63278.0
baa28bba-e050-958e-5006-4c833bb5d53a,0,7,102394.0,13035.857142857143,0.0,7,102394.0
bb36c2de-ac80-369b-bef1-b7a9025ad305,0,5,69864.0,12900.0,0.0,5,69864.0
bb91db20-f031-af83-8e52-9b613ace7567,0,13,208969.0,14500.0,0.15384615384615385,13,172189.0
bca70cc4-b2e4-ba57-6dee-d73dd559f02b,0,2,22481.0,9750.0,0.0,2,22481.0
bcac3c0b-dc94-d5ab-1463-d018a692a057,0,6,109361.0,16673.333333333332,0.16666666666666666,6,99457.0
bcf8ffc1-fd5c-f6ab-0453-7a73c73786dd,1,26,409581.0,14312.538461538461,0.11538461538461539,26,358342.0
bd04a926-a2e3-1aed-8a8a-1cd736cd0fcf,1,17,368840.0,20302.117647058825,0.11764705882352941,17,342344.0
bdc0ce78-4229-0817-69bf-519ad5936b8e,0,2,17725.0,7066.5,0.0,2,17725.0
bdcc24e3-6077-3ea9-b25e-2747d0f07be7,1,18,300196.0,14252.777777777777,0.16666666666666666,18,244844.0
be68c44d-d4d2-478a-7b1e-c9c3fefac406,0,14,200824.0,12760.714285714286,0.21428571428571427,14,154645.0
be84008a-74d3-3cc1-6fd6-bcef998f7bff,1,25,510429.0,18907.72,0.12,25,445984.0
be860990-c12b-3ed5-fe91-15d7502c3202,0,5,58500.0,10079.8,0.0,5,58500.0
be91915d-edd2-04f3-15af-9a0d8c70881a,0,2,41102.0,18871.0,0.0,2,41102.0
bedf1700-eff3-152d-874d-4c22af0d3a50,0,3,34039.0,6858.5,0.25,4,18163.0
bf46b9e6-83d0-c4a0-a0af-0a7effeaee30,1,28,411272.0,13066.25,0.0,28,411272.0
bff3673d-270f-8d85-4611-b0b373c8f463,0,3,29889.0,8070.333333333333,0.0,3,29889.0
c02eb961-2471-c285-9c28-fb9a12aaf70a,1,13,257414.0,15431.2,0.26666666666666666,15,172005.0
c040ac0e-eac1-be77-9995-440400f38112,0,1,2250.0,0.0,1.0,1,0.0
c055c921-1b29-17da-5613-cbd6eed1bbd9,0,1,2250.0,0.0,1.0,1,0.0
c0791d4c-9325-bf1b-30af-7af648c26338,0,7,63683.0,7692.142857142857,0.42857142857142855,7,34158.0
c084c357-8268-b2c6-76e0-aa7c5b28eace,0,9,110289.0,11293.444444444445,0.0,9,110289.0
c09e703c-d287-38c8-d1c1-239145e17df9,1,40,629354.0,14650.0,0.075,40,578062.0
c1113615-d2d6-1d6e-f618-c62e1d2af8de,0,3,34157.0,6858.5,0.25,4,19152.0
c16f5af8-a99c-38c5-d338-56aa819d37ed,0,2,32397.0,14500.0,0.0,2,32397.0
c1b076a8-104d-57e4-87e1-c00a30c21d29,0,8,115989.0,12500.0,0.125,8,98409.0
c1b3479a-b415-c370-ba7c-636b4f4c56d9,0,5,67854.0,11532.6,0.0,5,67854.0
c21c24b6-6314-72b2-9c69-3daac5113707,0,5,65445.0,11406.0,0.0,5,65445.0
c2329858-525d-2f70-5e31-bf9a8358eb3e,1,22,340075.0,14777.818181818182,0.13636363636363635,22,291759.0
c2a47446-fc24-56a5-c55c-fdb7f185dfd9,0,2,32101.0,14394.5,0.0,2,32101.0
c2c650bc-3218-4ed7-048a-d9caa70a346a,0,3,30495.0,8364.333333333334,0.0,3,30495.0
c2f58086-b0e6-4083-b634-acc444ebc69f,0,1,14500.0,14500.0,0.0,1,14500.0
c39e5b6a-5497-09b6-25cc-89f1ea8a608c,0,15,203083.0,10570.133333333333,0.26666666666666666,15,147466.0
c3c77367-5f51-f7a7-e667-0e3480f53751,0,7,105836.0,13831.857142857143,0.42857142857142855,7,56657.0
c49181cd-07c5-4c6a-a996-4146d002c886,0,3,43184.0,13500.0,0.6666666666666666,3,13500.0
c4d5918f-5589-5602-d4c2-795fbd3fc604,0,3,34397.0,9365.666666666666,0.0,3,34397.0
c511ac63-cb7e-1453-92d5-ea4ffba1c360,0,12,187070.0,13876.333333333334,0.25,12,136292.0
c54b5222-f7d9-ed70-424a-1c181544ce5d,0,2,20812.0,7459.5,0.0,2,20812.0
c5655e71-bfb1-46c8-d351-120a60cd046e,0,3,35592.0,9369.0,0.0,3,35592.0
c5f06080-0e56-7320-2b20-c475af283bb3,0,1,2250.0,0.0,1.0,1,0.0
c61d6da9-3c3c-ce83-9533-0da9eb03e275,1,15,262430.0,14730.5,0.0625,16,251107.0
c675e97a-0958-0695-90b3-49311eec8fd7,0,12,183756.0,14461.0,0.25,12,137374.0
c6f8f5a1-01e7-adae-881b-484cc1497fd2,0,1,2929.0,679.0,1.0,1,0.0
c6f97b1f-509b-72c2-abfe-04b7982c9734,0,4,60397.0,13087.5,0.0,4,60397.0
c7043cdc-7d93-631c-2d70-342c413fc747,0,4,62408.0,13530.5,0.0,4,62408.0
c7cacf8c-6f79-066f-0424-1a863731935b,0,8,111985.0,12632.875,0.0,8,111985.0
c7e6aeb2-e9e9-328e-5313-6707fdea4eaa,0,2,18119.0,5526.0,0.0,3,18119.0
c852dd54-9779-3528-3d0b-6a92cab8c45f,1,15,216053.0,12584.6,0.0,15,216053.0
c8d3d0a4-7be7-7922-51d3-002cbeee7cb3,0,5,71397.0,12364.0,0.0,5,71397.0
c8d49edd-16df-6c81-0fe2-b54f7584b15d,0,3,50358.0,14500.0,0.0,3,50358.0
c96cd80c-897a-0e58-3b1b-6a87b1da40da,0,3,44909.0,13183.666666666666,0.0,3,44909.0
c9947b7f-26c4-6957-80a1-91eb275ee523,0,3,56869.0,17365.666666666668,0.0,3,56869.0
ca5764bb-68cb-aca1-8368-dc3e80f681ac,1,17,249688.0,13357.64705882353,0.058823529411764705,17,234037.0
cb2574c2-6caf-4598-82dc-12b9569a6451,0,3,37363.0,10446.666666666666,0.6666666666666666,3,13565.0
cb8443a3-c0e0-a990-d5a9-1c6c1355505e,0,3,45116.0,13183.666666666666,0.0,3,45116.0
cbb740b5-9333-dfcd-1569-afb75eed1d47,0,2,26594.760000000002,11514.0,0.0,2,26594.760000000002
cbfa6def-a5a5-80c4-0e97-3d2fccd08a10,0,1,2250.0,0.0,1.0,1,0.0
cc165eb0-f3b5-d5c7-07ae-85ab0836cdcb,0,1,2250.0,0.0,1.0,1,0.0
cc559ab3-0859-6b34-259e-1f5c43be7139,0,5,116592.0,17872.5,0.16666666666666666,6,98116.0
ccb5dd5a-3f95-656e-d4c0-1fd7a104214b,0,3,35793.0,9899.666666666666,0.0,3,35793.0
cd2c3f97-4df7-b32f-d0c0-12031beae516,1,28,465658.0,15018.107142857143,0.10714285714285714,28,413427.0
cd6f2e1d-ebfa-5c22-75fe-90d15ebe9bc4,0,2,18658.0,7774.0,0.0,2,18658.0
cda37b51-1bbc-af0d-a560-49af88fdc751,1,24,341931.0,13445.304347826086,0.13043478260869565,23,292700.0
cdc99a6c-25e6-f636-8375-da373082ebe7,0,4,53982.0,12044.0,0.0,4,53982.0
cdfd7474-0325-1b45-657c-35abca5b28ee,1,12,232859.0,17921.25,0.0,12,232859.0
ceb95fcf-38e0-884a-7850-c0f5bb08a770,0,3,47358.0,13500.0,0.0,3,47358.0
cebf32f4-3855-47cb-849b-815d2a2b5228,0,2,17000.0,4500.666666666667,0.6666666666666666,3,12567.0
cef85e9f-dcf9-e367-fb81-417869b0ac20,0,5,65814.0,11770.8,0.0,5,65814.0
cf03689a-ac92-b1e5-ac2d-1ff7e9a25139,0,10,132501.0,11386.6,0.0,10,132501.0
cf113dbe-9b8a-ec33-b15d-119c190dfc67,0,7,101415.33,10967.25,0.25,8,70762.33
cf1318a5-0564-4af6-d90e-c3e76de1ef08,1,34,557132.0,14835.29411764706,0.08823529411764706,34,506006.0
cf43f50a-1df5-3da5-2096-799ba4c66f5c,0,5,65299.0,11217.8,0.0,5,65299.0
cfafc518-7e80-2226-59c0-7497a5140575,0,4,48523.0,11077.25,0.0,4,48523.0
d091c57d-1101-60f2-e6e8-e86eab6c6fe4,0,4,47305.0,7850.0,0.4,5,40685.0
d1175037-6e13-28f9-5de7-ea2186bbee4e,0,10,151009.0,13600.0,0.0,10,151009.0
d123a096-4929-ff8c-4efa-a8e4543d3da7,0,3,35661.0,10677.666666666666,0.0,3,35661.0
d138013a-97ca-4fa3-6f50-39e8a822c8f1,0,9,119236.0,11338.333333333334,0.0,9,119236.0
d167a28c-1755-6bbc-04ce-5bc1920c8322,0,11,144985.0,10777.833333333334,0.16666666666666666,12,122838.0
d178a884-0bd1-601d-4cd1-042bac71c6db,1,38,159227.0,12074.0,0.25,12,115084.0
d183c487-a155-2045-6e0b-01e2b99f1924,0,1,14850.0,12600.0,0.0,1,14850.0
d1e7314f-a799-1441-8adc-a48db20e93da,0,3,53565.0,16145.0,0.0,3,53565.0
d225973a-f437-d98e-4e24-0fb32a7bfbe8,0,9,148248.0,15040.777777777777,0.3333333333333333,9,93957.0
d2449d75-0593-4deb-a6c2-fae99fc83ab0,0,4,61929.0,13500.0,0.75,4,13500.0
d257c87f-0e42-048c-8409-362e925d86fc,1,28,743639.0,24384.5,0.14285714285714285,28,635947.0
d36a10b1-e5bf-77e8-47cd-09d2a24f67af,0,5,59982.0,10789.2,0.2,5,50971.0
d37a6d0e-0b11-f980-af8f-25a1b0f752d2,0,5,60721.0,10530.0,0.0,5,60721.0
d384f850-3505-dead-9bd0-72e7764a773a,0,1,2250.0,0.0,0.0,1,2250.0
d3bef05d-1db4-2516-4e44-0c1b2d5ab25f,0,3,37088.0,10500.0,0.0,3,37088.0
d4231568-0b79-6003-3437-f394f3701746,1,26,539518.0,18197.48148148148,0.1111111111111111,27,491752.0
d497808b-36e2-ea42-d247-85b4e409078c,0,12,193365.0,11700.0,0.26666666666666666,15,122791.0
d4a34184-ec1a-8b67-030d-6910715f4ccb,0,11,141772.0,18542.0,0.14285714285714285,7,112762.0
d51c2f8f-9df6-06cb-85f3-47a79b9d5006,0,7,123373.0,15521.57142857143,0.0,7,123373.0
d52f2683-73ba-0a33-f712-babc2e24aa8c,0,12,177102.0,12871.666666666666,0.0,12,177102.0
d58d1d2f-e65b-7705-8ac2-996da0cf28c4,0,10,161135.0,13389.3,0.0,10,161135.0
d5ca07a4-5a17-10e0-05b0-7004e41a6a57,0,1,2250.0,0.0,1.0,1,0.0
d6268133-5904-3e9a-6956-9493d2f78a1d,0,10,155752.0,12756.636363636364,0.18181818181818182,11,137657.0
d6399dd9-db95-454d-8705-856132cdb66b,0,1,16750.0,4833.333333333333,0.6666666666666666,3,14500.0
d670f263-891a-9a98-da07-a61063ab918b,0,3,44313.0,13088.333333333334,0.0,3,44313.0
d69476f4-ff97-e238-b732-85cc4b70703d,0,4,52996.0,7910.666666666667,0.3333333333333333,6,26670.0
d6d33436-345a-e39c-9f8d-91c76dca514e,0,12,178583.0,12571.692307692309,0.23076923076923078,13,132160.0
d6d6b302-4f36-4d0b-8751-2dceccd295bd,0,3,47290.0,10978.75,1.0,4,0.0
d751c131-c1c9-4f5c-88f8-7e4c6cb710b3,0,5,67308.0,10301.0,0.5,6,20238.0
d77b5c1e-605d-6795-5eee-1e2f9b83e069,0,12,197866.0,12964.285714285714,0.21428571428571427,14,145024.0
d7c0ea3c-0d4a-9c13-97f5-b8ec39339561,0,2,23465.0,7677.5,0.0,2,23465.0
d8535b5d-398f-153d-bb17-178c0cc090b1,0,4,63936.0,14032.25,0.0,4,63936.0
d8c4b3c5-9b2a-4c6e-b1e8-0a98c9175234,0,3,47169.0,14188.333333333334,0.6666666666666666,3,13565.0
d8db3cf0-9648-79e5-3438-714cc7a5ef7c,0,9,160233.0,16557.666666666668,0.0,9,160233.0
